id	jp	en	source	confidence	notes
3006	おう、待たせたな！さっさとレベルを上げにいこうぜ！	Sorry to keep you waiting, kid!Now let's go bump up our levels!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2003	お待たせしました。この新たな力……貴方のために振るいましょう。	I have finally returned, master. These new powersare as much yours as they are mine.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3000	主よ、待たせたな……我の新たなる力、見せてしんぜよう……	I am sorry to have kept you waiting, master.My new powers shall greatly assist you.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
10	オイラ、%s！今後とも、よろしくだホ！	Me is %s!Me glad to meet you, hee-ho!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
8	オレサマハ、%s。コンゴトモ、ヨロシク……	I AM %s.WE WORK TOGETHER NOW...	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4001	…使えぬ力など無用…次なる力ではこうはいかぬぞ。	...I don't need this power, it is unnecessary...Don't think it will work next time.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3009	なんとかぁぁ成功……みたいだぁぁ……成仏するかとぉ……思ったぞぉぉ……	I haaave been succeeessfuuul...I thiiink.I thooouuught I'd fiiind...salvaaation.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2002	バッチリよ、お・ま・た・せ♪言っとくけどアタシ、凄いわよ？	Here I am, sweetie, even more perfect than before!You'll be amazed at all the things I can do now!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1003	お待たせしました。この新たな力……貴方のために振るいましょう。	I have finally returned, master. These new powersare as much yours as they are mine.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2001	…これが新しい力か。思う存分ふるわせてもらおう。	Well, here we go again. I'm sorry to sayI'm not any less difficult than I was before.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2010	ヒーホー！　なんかスッキリしたホ。これからも一緒に頑張るホー！	Hee-ho! I think I needed that vacation!Now let's go back to adventuring!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1000	主よ、待たせたな……我の新たなる力、見せてしんぜよう……	I am sorry to have kept you waiting, master.My new powers shall greatly assist you.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4005	えへへ、ただいまっ。またあたしを強くしてね？	Yay! I'm back! What do you think?Would you please strengthen me again?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4003	これでまた新たな力を得られますね。我が身、どこまでも貴方と参りましょう。	These new powers are as much yours as they are mine.I will follow wherever you go.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5005	えへへ、ただいまっ。またあたしを強くしてね？	Yay! I'm back! What do you think?Would you please strengthen me again?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3003	お待たせしました。この新たな力……貴方のために振るいましょう。	I have finally returned, master. These new powersare as much yours as they are mine.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1010	ヒーホー！　なんかスッキリしたホ。これからも一緒に頑張るホー！	Hee-ho! I think I needed that vacation!Now let's go back to adventuring!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
7	うぉれは%s！たった今からぁぁ、うぉまえと一緒ぉぉ！！	I... aaam... %s!!!From now on... yooou're with MEEEEE!!!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5007	ぎぃぃひゃあぁぁぁ！　チカラあああぁぁ？どこイッタあぁあああ？！	GWAAAHOOO! MY POWER?WHERE IIIIS IIIT?!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2	アタシ、%s。今後ともヨ・ロ・シ・クね♪	I'm %s.Aren't you lucky you met me?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5002	フッフ～ン、お・ま・た・せ♪次はもっと強い力、お願いね？	Here I am, sweetie♪Can you make me even stronger next time, please?♪	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2008	ガウ……オレサマ　ウマレカワッタ！コレカラモ　ヨロシク！	GROOOAR!! ME FEEL LIKE NEW DEMON!ME CONTINUE SERVING MASTER!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4008	オレサマ、ミタマ、オミオクリ！オカワリ、ミタマ、マルカジリ！	ME SEE MITAMA!ME DEVOUR MITAMA!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2000	主よ、待たせたな……我の新たなる力、見せてしんぜよう……	I am sorry to have kept you waiting, master.My new powers shall greatly assist you.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6001	…これが新しい力か。思う存分ふるわせてもらおう。	Well, here we go again. I'm sorry to sayI'm not any less difficult than I was before.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2009	なんとかぁぁ成功……みたいだぁぁ……成仏するかとぉ……思ったぞぉぉ……	I haaave been succeeessfuuul...I thiiink.I thooouuught I'd fiiind...salvaaation.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1005	えへへ、ただいまっ。あたし、少しはオトナになったかな？	Yay! I'm back! What do you think?Do I look more grown-up now?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4000	再び高みを目指すのだな。よかろう、我もまた汝と共にあろう。	Aim for greatness, once more.I shall surely be together with thee.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3010	ヒーホー！　なんかスッキリしたホ。これからも一緒に頑張るホー！	Hee-ho! I think I needed that vacation!Now let's go back to adventuring!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
9	うぅぅぅ…　%sだぁぁ…オマエに憑き従うぞぉぉぉ……	Ooooohhhh... I'ammmmm %s....I'mmmm coming with youuuuuu...	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5004	うっわー！　体がかるーい！また新しい力をつけられそうだよ！	Uwa! My body feels lighter!I'll have to get used to this change in power!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5006	よっし、次だ次だ！オレは何度でも強くなるぜぇ！	Okay, again again!I will become stronger the next time!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
120	私は名無し・・・&#10;そういう事だ。	I have no name...That's it.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4002	フッフ～ン、お・ま・た・せ♪次はもっと強い力、お願いね？	Here I am, sweetie♪Can you make me even stronger next time, please?♪	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3001	…これが新しい力か。思う存分ふるわせてもらおう。	Well, here we go again. I'm sorry to sayI'm not any less difficult than I was before.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6002	バッチリよ、お・ま・た・せ♪言っとくけどアタシ、凄いわよ？	Here I am, sweetie, even more perfect than before!You'll be amazed at all the things I can do now!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1008	ガウ……オレサマ　ウマレカワッタ！コレカラモ　ヨロシク！	GROOOAR!! ME FEEL LIKE NEW DEMON!ME CONTINUE SERVING MASTER!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3007	ウヒャヒャ！　ミッタマを感ジルうぅうぅ！	GWAAAHOOO! MIIITAAMAAAA!!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3008	ガウ……オレサマ　ウマレカワッタ！コレカラモ　ヨロシク！	GROOOAR!! ME FEEL LIKE NEW DEMON!ME CONTINUE SERVING MASTER!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1	私の名は%s。よろしくたのむ……	Call me %s.Let's get going...	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1004	見て見て、ボク強くなったかな？これからもよろしくね！	Look, look! I'm so much stronger than before!I'll be really useful to you, you'll see!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4004	うっわー！　体がかるーい！また新しい力をつけられそうだよ！	Uwa! My body feels lighter!I'll also have to get used to this new power!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2006	おう、待たせたな！さっさとレベルを上げにいこうぜ！	Sorry to keep you waiting, kid!Now let's go bump up our levels!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5	あたし、%s！これからヨロシクねぇ♪	I'm %s!We're going to have fun together!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5008	ガウ……オレサマ　マタウマレタ！コレカラモ　ヨロシク！	GROOOAR!! ME FEEL LIKE NEW DEMON!ME CONTINUE SERVING MASTER!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3	私の名は%s。今後とも、どうぞよろしくお願いします。	My name is %s.I look forward to working with you.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
100	ふむ・・&#10;どうやら失敗のようじゃ。	Hmmm...apparently, it failed.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6008	ガウ……オレサマ　ウマレカワッタ！コレカラモ　ヨロシク！	GROOOAR!! ME FEEL LIKE NEW DEMON!ME CONTINUE SERVING MASTER!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5010	ヒホ♪　スッキリなんだホ！次はもっともっと頑張るホー！	Hee-ho! I think I needed that vacation!Now let's go back to an even harder adventure!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6005	えへへ、ただいまっ。あたし、少しはオトナになったかな？	Yay! I'm back! What do you think?Do I look more grown-up now?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4	ボク、%s！今後とも、よろしくね！	My name's %s!We're gonna make an awesome team!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1009	なんとかぁぁ成功……みたいだぁぁ……成仏するかとぉ……思ったぞぉぉ……	I haaave been succeeessfuuul...I thiiink.I thooouuught I'd fiiind...salvaaation.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
1002	バッチリよ、お・ま・た・せ♪言っとくけどアタシ、凄いわよ？	Here I am, sweetie, even more perfect than before!You'll be amazed at all the things I can do now!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2005	えへへ、ただいまっ。あたし、少しはオトナになったかな？	Yay! I'm back! What do you think?Do I look more grown-up now?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5001	…使えぬ力など無用…次なる力ではこうはいかぬぞ。	...I don't need this power, it was unnecessary...Don't think it will work next time.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
2004	見て見て、ボク強くなったかな？これからもよろしくね！	Look, look! I'm so much stronger than before!I'll be really useful to you, you'll see!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
5009	チカラとお別れぇぇ…かなしぃぃ…オレもぉ…逝きそうだったぞぉぉ…	Faaaareweeell, power... i'm saaaaad...I waaas goiiiing to diiieee... toooo...	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3004	見て見て、ボク強くなったかな？これからもよろしくね！	Look, look! I'm so much stronger than before!I'll be really useful to you, you'll see!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6004	見て見て、ボク強くなったかな？これからもよろしくね！	Look, look! I'm so much stronger than before!I'll be really useful to you, you'll see!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4006	よっし、次だ次だ！オレはまだまだ強くなるぜぇ！	Okay, again again!I'm going to become strong!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4010	ヒホ♪　スッキリなんだホ！次はもっともっと頑張るホー！	Hee-ho! I think I needed that vacation!Now let's go back to an even harder adventure!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3005	えへへ、ただいまっ。あたし、少しはオトナになったかな？	Yay! I'm back! What do you think?Do I look more grown-up now?	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6006	おう、待たせたな！さっさと戦いにいこうぜ！	Sorry to keep you waiting, kid!Quick, lets get into a fight!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3002	バッチリよ、お・ま・た・せ♪言っとくけどアタシ、凄いわよ？	Here I am, sweetie, even more perfect than before!You'll be amazed at all the things I can do now!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6003	お待たせしました。この新たな力……貴方のために振るいましょう。	I have finally returned, master. These new powersare as much yours as they are mine.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6	オレの名は%s。よろしく頼むぜ！	Name's %s.Put 'er there!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6009	なんかぁぁ……つよくなったぁぁ……成仏するかとぉ……思ったぞぉぉ……	I haaave been succeeessfuuul...I thiiink.I thooouuught I'd fiiind...salvaaation.	Client/CMessageData_yorosiku	high	JP↔EN same record ID
4007	ぎぃぃひゃあぁぁぁ！　ミタマあああぁぁ？どこイッタあぁあああ？！	GWAAAHOOO! A MITAMAAAA?WHERE IIIIS IIIT?!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
6010	ヒーホー！　なんかスッキリしたホ。これからも一緒に頑張るホー！	Hee-ho! I think I needed that vacation!Now let's go back to adventuring!	Client/CMessageData_yorosiku	high	JP↔EN same record ID
3611	邪教の館	Cathedral of Shadows	Shield/CEventMessageData	high	Reimagine EN hit; table EN=14 JP=25
3627	邪教の館	Cathedral of Shadows	Shield/CEventMessageData	high	Reimagine EN hit; table EN=14 JP=25
40100	邪教の館	Cathedral of Shadows	Shield/CEventMessageData	high	Reimagine EN hit; table EN=14 JP=25
151001	邪教の館	Cathedral of Shadows	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=3 JP=3
250169	邪教の館	Cathedral of Shadows	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=3 JP=3
250177	邪教の館	Cathedral of Shadows	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=3 JP=3
3611	邪教の主	Master of the Cathedral of Shadows	Shield/CEventMessageData	high	Reimagine EN hit; table EN=4 JP=7
3627	邪教の主	Master of the Cathedral of Shadows	Shield/CEventMessageData	high	Reimagine EN hit; table EN=4 JP=7
162208	邪教の主	Master of the Cathedral of Shadows	Shield/CEventMessageData	high	Reimagine EN hit; table EN=4 JP=7
43200	山羊屋	Yagiya	Shield/CEventMessageData	high	Reimagine EN hit; table EN=52 JP=90
43202	山羊屋	Yagiya	Shield/CEventMessageData	high	Reimagine EN hit; table EN=52 JP=90
43233	山羊屋	Yagiya	Shield/CEventMessageData	high	Reimagine EN hit; table EN=52 JP=90
1183193	山羊屋	Yagiya	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=74 JP=13
1183241	山羊屋	Yagiya	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=74 JP=13
1183242	山羊屋	Yagiya	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=74 JP=13
43200	ヤギ	Yagi	Shield/CEventMessageData	high	Reimagine EN hit; table EN=84 JP=14
43202	ヤギ	Yagi	Shield/CEventMessageData	high	Reimagine EN hit; table EN=84 JP=14
43233	ヤギ	Yagi	Shield/CEventMessageData	high	Reimagine EN hit; table EN=84 JP=14
1183193	ヤギ	Yagi	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=82 JP=1
1183241	ヤギ	Yagi	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=82 JP=1
1183242	ヤギ	Yagi	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=82 JP=1
324	マッカ	Macca	Shield/CEventMessageData	high	Reimagine EN hit; table EN=297 JP=166
342	マッカ	Macca	Shield/CEventMessageData	high	Reimagine EN hit; table EN=297 JP=166
611	マッカ	Macca	Shield/CEventMessageData	high	Reimagine EN hit; table EN=297 JP=166
150116	マッカ	Macca	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=63 JP=87
150117	マッカ	Macca	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=63 JP=87
150118	マッカ	Macca	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=63 JP=87
25209	マグネタイト	Magnetite	Shield/CEventMessageData	high	Reimagine EN hit; table EN=106 JP=33
25300	マグネタイト	Magnetite	Shield/CEventMessageData	high	Reimagine EN hit; table EN=106 JP=33
25303	マグネタイト	Magnetite	Shield/CEventMessageData	high	Reimagine EN hit; table EN=106 JP=33
1166124	マグネタイト	Magnetite	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=12 JP=65
250024	マグネタイト	Magnetite	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=12 JP=65
250025	マグネタイト	Magnetite	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=12 JP=65
205137	マグ圧縮機	Mag Presser	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=5 JP=0
205138	マグ圧縮機	Mag Presser	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=5 JP=0
205266	マグ圧縮機	Mag Presser	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=5 JP=0
100752	COMPショップ	COMP Shop	Shield/CEventMessageData	high	Reimagine EN hit; table EN=1 JP=1
247	ホームIII	Home III	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=54 JP=0
280	ホームIII	Home III	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=54 JP=0
539	ホームIII	Home III	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=54 JP=0
1052848	ホームIII	Home III	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=13 JP=0
1052852	ホームIII	Home III	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=13 JP=0
150664	ホームIII	Home III	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=13 JP=0
1007	杉並	Suginami	Shield/CEventMessageData	high	Reimagine EN hit; table EN=100 JP=2
1008	杉並	Suginami	Shield/CEventMessageData	high	Reimagine EN hit; table EN=100 JP=2
1009	杉並	Suginami	Shield/CEventMessageData	high	Reimagine EN hit; table EN=100 JP=2
157514	杉並	Suginami	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=14 JP=0
157515	杉並	Suginami	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=14 JP=0
1076009	杉並	Suginami	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=14 JP=0
200000	初心者ゾーン	Beginner's Zone	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=4 JP=0
200006	初心者ゾーン	Beginner's Zone	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=4 JP=0
200205	初心者ゾーン	Beginner's Zone	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=4 JP=0
162	デビルバスター	Demon Buster	Shield/CEventMessageData	high	Reimagine EN hit; table EN=171 JP=51
179	デビルバスター	Demon Buster	Shield/CEventMessageData	high	Reimagine EN hit; table EN=171 JP=51
205	デビルバスター	Demon Buster	Shield/CEventMessageData	high	Reimagine EN hit; table EN=171 JP=51
1165700	デビルバスター	Demon Buster	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=47 JP=45
150292	デビルバスター	Demon Buster	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=47 JP=45
151036	デビルバスター	Demon Buster	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=47 JP=45
309	交渉	Negotiation	Shield/CEventMessageData	high	Reimagine EN hit; table EN=12 JP=21
100245	交渉	Negotiation	Shield/CEventMessageData	high	Reimagine EN hit; table EN=12 JP=21
100246	交渉	Negotiation	Shield/CEventMessageData	high	Reimagine EN hit; table EN=12 JP=21
35	COMP	COMP	Shield/CEventMessageData	high	Reimagine EN hit; table EN=153 JP=153
48	COMP	COMP	Shield/CEventMessageData	high	Reimagine EN hit; table EN=153 JP=153
80	COMP	COMP	Shield/CEventMessageData	high	Reimagine EN hit; table EN=153 JP=153
1169005	COMP	COMP	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=68 JP=68
1169008	COMP	COMP	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=68 JP=68
1169010	COMP	COMP	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=68 JP=68
30	悪魔	Demon	Shield/CEventMessageData	high	Reimagine EN hit; table EN=455 JP=308
87	悪魔	Demon	Shield/CEventMessageData	high	Reimagine EN hit; table EN=455 JP=308
114	悪魔	Demon	Shield/CEventMessageData	high	Reimagine EN hit; table EN=455 JP=308
1051045	悪魔	Demon	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=360 JP=463
1156512	悪魔	Demon	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=360 JP=463
1156533	悪魔	Demon	Shield/CEventMessageData2	high	Reimagine EN hit; table EN=360 JP=463
447	東京	Tokyo	Shield/CEventMessageData	high	Reimagine EN hit; table EN=33 JP=1
3922	東京	Tokyo	Shield/CEventMessageData	high	Reimagine EN hit; table EN=33 JP=1
4009	東京	Tokyo	Shield/CEventMessageData	high	Reimagine EN hit; table EN=33 JP=1
206054	東京	Tokyo	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=16 JP=0
217004	東京	Tokyo	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=16 JP=0
350418	東京	Tokyo	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=16 JP=0
130700	ゴールデンアップル	Golden Apple	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=10 JP=0
130710	ゴールデンアップル	Golden Apple	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=10 JP=0
130747	ゴールデンアップル	Golden Apple	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=10 JP=0
1188700	ゴールデンアップル	Golden Apple	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=3 JP=0
1188710	ゴールデンアップル	Golden Apple	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=3 JP=0
12000007	ゴールデンアップル	Golden Apple	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=3 JP=0
130700	マジックゴールデンアップル	Magical Golden Apple	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=9 JP=0
130747	マジックゴールデンアップル	Magical Golden Apple	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=9 JP=0
130748	マジックゴールデンアップル	Magical Golden Apple	Shield/CEventMessageData	medium	Reimagine EN hit; table EN=9 JP=0
1188700	マジックゴールデンアップル	Magical Golden Apple	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=2 JP=0
12000007	マジックゴールデンアップル	Magical Golden Apple	Shield/CEventMessageData2	medium	Reimagine EN hit; table EN=2 JP=0
699	マッカ紙幣	Paper Currency (50,000 Macca)	Shield/CItemData	high	name field; expected EN≈Macca Note
27375	マグ圧縮機	MAG Presser α	Shield/CItemData	high	name field; expected EN≈Mag Presser
21941	マジックゴールデンアップル	Magical Golden Apple	Shield/CItemData	high	name field; expected EN≈Magical Golden Apple
